A Hermit Crab,4170
Dr. Ian Kerner,3678
Oprah Winfrey,3612
Esther Perel,3510
Julie Barton,2783
Meghan Daum,2448
Saru Jayaraman,2445
Jaclyn Friedman,2357
Mitchell Jackson,2296
Ariel Henley,2088
George Saunders,2081
Ashley C. Ford,2052
Jessie Glenn,2028
Jessica Handler,2011
Dr. Richard Almond,2009
Emily Rapp Black,2001
Ariel Levy,1993
Dr. Kate Gale,1822
Secretary Hillary Rodham Clinton,1392
