Mark Jung,3242
Federica Marchionni,3241
Bernard Roth,3237
Michael Tubbs,3234
Ryan Phelan,3220
Amit Chatterjee,3207
Jennifer Morris,3202
Stewart Butterfield,3201
Steve Case,3188
Jeff Beaver,3182
Bobby Beaver,3182
Teresa Briggs,3171
Robin Li,3167
Sandy Jen,3162
Kyle Forster,3159
Tien Tzuo,3140
Geoff Davis,3101
Minnie Ingersoll,3092
Katie Rodan,3089
Kim Popovits,3082
Debra Dunn,3076
Michael Goldberg,3060
Deborah Hopkins,3056
M. Sanjayan,3021
Lonnie Smith,3021
Harrison Ford,3021
Hank Wuh,2972
Janice Roberts,2951
Pam Marrone,2936
Michael Moritz,2928
Sandra Kurtzig,2924
Christine Benninger,2922
Adam Grant,2896
Marissa Mayer,2873
Anand Chandrasekaran,2854
Stephen Cohen,2839
Shai Agassi,2836
Stephanie Keller-Bottom,2825
Lewis Cirne,2786
Chamillionaire,2777
Larry Bawden,2619
Carol Bartz,2607
Chinedu Echeruo,2576
Jay Kaplan,2558
Julie Zhuo,2301
Jane Chen,2198
Michael Terrell,2197
Marc Tessier-Lavigne,2116
Margaret Anne Neale,1557
