Amy Chua,3820
Cameron Kasky,3820
David Hogg,3820
Carl Bernstein,3817
Frank Bruni,3797
Emily Miller,3788
Sen. Bernie Sanders,3788
Josh Barro,3788
Ravi Patel,3788
John Feehery,3788
Katrina vanden Heuvel,3788
Katie Packer,3759
Barbara Boxer,3759
Thom Hartmann,3743
Gina McCarthy,3732
Mitch Landrieu,3732
Mona Charen,3732
Michael Wolff,3728
Saru Jayaraman,3728
Dylan Ratigan,3726
Eliot Spitzer,3726
Viggo Mortensen,3726
Frank Luntz,3726
Jay Leno,3726
Daryl Davis,3714
Janice Min,3714
Ro Khanna,3651
Zooey Deschanel,3651
Roger McNamee,3651
Michelle Goldberg,3651
Anna Deavere Smith,3590
Boris Epshteyn,3499
Rosa Brooks,3479
Christopher Caldwell,3463
Talib Kweli,3439
Caitlin Flanagan,3435
Jose Antonio Vargas,3434
Michael Hayden,3434
Garry Kasparov,3425
Michael Render,3420
Bradley Whitford,3413
Maajid Nawaz,3413
Bianna Golodryga,3413
Eddie Izzard,3401
Alex Marlow,3401
President Barack Obama,3401
Joshua Green,3394
Former Vice President Al Gore,3394
Killer Mike,3388
Michael Moynihan,3385
David Miliband,3384
Hanna Rosin,3384
Seth Moulton,3384
Arwa Damon,3384
Reverend Jesse Jackson,3375
Judd Apatow,3372
Richard A. Clarke,3370
Sheldon Whitehouse,3370
Jake Tapper,3370
Dan Abrams,3370
Ken Bone,3369
SE Cupp,3369
Harold Ford,3368
Billy Crystal,3368
Timothy Snyder,3365
Matt Schlapp,3365
Peter Hamby,3356
Fmr. Rep. David Jolly,3356
Steve Moore,3356
Adam McKay,3355
Dr. Samir Chachoua,3355
Trey Radel,3355
Fmr. Congressman Barney Frank,3353
Gloria Steinem,3353
Matt Lewis,3353
Armstrong Williams,3353
Leah Remini,3349
Dan Buettner,3344
Tara Setmaye,3339
Richard Painte,3337
Gabriel Sherman,3330
former Alex Wagner,3330
Maya Wiley,3330
John Kasich,3330
George Packer,3330
Gavin Newsom,3329
Penn Jillette,3329
Amy Holmes,3329
Ted Lieu,3328
Evan McMullin,3328
Spike Feresten,3318
Woody Harrelson,3308
David French,3308
Joy Behar,3308
Kathy Griffin,3304
America Ferrera,3300
Andy Cohen,3300
Lt. General Michael T. Flynn,3300
Dr. Neil deGrasse Tyson,3284
Paul Reiser,3280
Matt Taibbi,3268
John Ridley,3268
Genevieve Wood,3268
Lawrence Lessig,3268
Paul Hawken,3261
John Heilemann,3261
Kurt Andersen,3261
Senator Bernie Sander,3256
Tim Gunn,3232
Bret Stephens,3232
Vicente Fox,3224
Garry Kasparo,1221
Christopher Caldwel,952
Fran Lebowit,947
Senator Bernie  Sander,882
Armstrong William,836
Killer Mik,832
Dr. Neil deGrasse Tyso,796
Judd Apato,779
former Rep. Barney Frank,755
Michael Weis,750
Talib Kwel,729
Caitlin Flanaga,726
Michael Moyniha,712
Erin Brockovic,687
Jon Meacha,684
Andy Cohe,660
Jeff Ros,649
Michael Rende,643
Spike Fereste,641
Dan Buettne,601
Roger Ston,585
John Krasinsk,580
panelists Ann Coulter,551
Matt Lewi,551
Sen. Ben Sass,539
Lawrence Lessi,520
former Rep. Harold Ford,505
David Jolly,469
Paul Reise,446
Rev. Jesse Jackson,422
Trey Rade,388
former Mexican President Vicente Fox,366
