Rupert Holmes,11618
Drew Friedman,11562
Dave Thomas,6862
Eddie Deezen,6138
Richard Kind,6068
Mick Garris,6054
Mark Evanier,6007
Dee Wallace,5922
Michael H. Weber,5902
David Zucker,5890
Gino Conforti,5831
Craig Bierko,5756
Ed. Weinberger,5755
Art Metrano,5516
Phil Rosenthal,5487
George Shapiro,5421
Barbara Barrie,5413
Joyce Van Patten,5375
Rick Overton,5360
Rich Koz,5264
Felix Cavaliere,5046
Mario Cantone,5017
Billy Saluga,4998
Larry Cohen,4884
Marion Ross,4719
